Latitude,Longitude
39.45745,-0.35457000000000005
39.45787,-0.35427000000000003
39.45872000053986,-0.3539200042676615
39.45957000000001,-0.35357000000000005
39.45966000000001,-0.35347
39.45967,-0.35328000000000004
39.45971,-0.35314
39.45978,-0.35301000000000004
39.459830000000004,-0.35292
39.45996,-0.35281
39.46011,-0.35275
39.460240000000006,-0.35274000000000005
39.460330000000006,-0.35277000000000003
39.46043,-0.35282
39.460570000000004,-0.35294000000000003
39.460660000000004,-0.3531
39.461180000000006,-0.35291
39.46167499992725,-0.35270500156262846
39.46217,-0.35250000000000004
39.462140000000005,-0.3522
39.461871686125384,-0.35124664828982904
39.4616033644671,-0.3502933039302757
39.46133503502527,-0.3493399669214263
39.46106669780008,-0.3483866372633672
39.46079835279159,-0.3474333149561849
39.460530000000006,-0.34648
39.46027835814892,-0.3454033138552726
39.46002670637006,-0.3443266354958803
39.459775044663594,-0.34324996492200394
39.4595233730297,-0.34217330213382485
39.459271691468516,-0.34109664713152416
39.45902,-0.34002000000000004
39.459030000000006,-0.34002000000000004
39.458930007730714,-0.3390699972871661
39.45883000773246,-0.33811999730384357
39.45873,-0.33717
39.45879667429093,-0.33622666842506577
39.45886334096105,-0.3352833350430665
39.45893,-0.33434
39.45915000205545,-0.33364000234835367
39.45937,-0.33294
39.459450000000004,-0.33288
39.459520000000005,-0.33288
39.45975000000001,-0.33295
39.459880000000005,-0.33296000000000003
39.460060000000006,-0.33293
39.460080000000005,-0.33284
39.46018,-0.33274000000000004
39.460786670582216,-0.3320633451356737
39.46139333724322,-0.3313866784755125
39.46201,-0.33071
39.462250000000004,-0.33038
39.46247,-0.32996000000000003
39.46266000000001,-0.3295
39.462610000000005,-0.32938
39.462610000000005,-0.32918000000000003
39.462680000000006,-0.32902000000000003
39.462810000000005,-0.32892000000000005
39.46289,-0.32878
39.462950000000006,-0.32852000000000003
39.46296,-0.32851
39.46309,-0.32737000000000005
39.463100000000004,-0.32641000000000003
39.46316,-0.3264
39.46316000154156,-0.32580000005349635
39.46316,-0.32520000000000004
39.463210000000004,-0.3251
39.463260000000005,-0.3251
39.46332,-0.32501
39.46349,-0.32497000000000004
39.464159999922494,-0.32492500043901656
39.464830000000006,-0.32488
39.465520000000005,-0.3249
39.46553,-0.32479
39.465520000000005,-0.3249
39.46569,-0.32494
39.46604000000001,-0.32497000000000004
39.46674,-0.32504000000000005
39.467130000000004,-0.32511
39.467290000000006,-0.32519000000000003
39.4673,-0.32529
39.46737,-0.32539
39.46743,-0.32544
39.467510000000004,-0.32543000000000005
39.467600000000004,-0.32537000000000005
39.467940000000006,-0.32549
39.46839000000001,-0.32552000000000003
39.46921571428313,-0.32551714306059054
39.47004142856621,-0.32551428605337435
39.470867142849194,-0.32551142897834795
39.47169285713212,-0.32550857183550763
39.47251857141497,-0.3255057146248499
39.47334428569776,-0.3255028573463711
39.47417,-0.3255
39.474360000000004,-0.32552000000000003
39.4746,-0.32567
39.47462,-0.32587000000000005
39.474630000000005,-0.32627
39.47467,-0.32639
39.47473,-0.32644
39.47476,-0.32654000000000005
39.474810000000005,-0.32738
39.47491,-0.32780000000000004
39.475200017406515,-0.32880798319750304
39.47549002611076,-0.3298159747993043
39.475780026112616,-0.3308239748053084
39.47607001741192,-0.33183198321541973
39.47636000000001,-0.33284
39.47643,-0.33296000000000003
39.47655,-0.33301000000000003
39.47665000000001,-0.33311
39.47668,-0.33318000000000003
39.476710000000004,-0.33330000000000004
39.476710000000004,-0.33342000000000005
39.476690000000005,-0.33354
39.47664,-0.33364000000000005
39.47666,-0.33382
39.476710000000004,-0.33398000000000005
39.47692,-0.33474000000000004
39.47722073167868,-0.3357812703148883
39.47752145407076,-0.3368225496329963
39.477822167176036,-0.33786383795422037
39.47812287099434,-0.3389051352784562
39.478423565525496,-0.3399464416056003
39.47872425076931,-0.3409877569355484
39.47902492672563,-0.3420290812681967
39.47932559339424,-0.34307041460344107
39.47962625077498,-0.34411175694117774
39.47992689886767,-0.34515310828130247
39.480227537672135,-0.3461944686237114
39.48052816718819,-0.34723583796830026
39.48082878741564,-0.3482772163149653
39.48112939835434,-0.34931860366360207
39.48143,-0.35036
39.481480000000005,-0.35046000000000005
39.48143,-0.35036
39.48118,-0.35046000000000005
39.48087,-0.34937
39.48058751105208,-0.34844248869747924
39.48030501473577,-0.34751498492914873
39.48002251105122,-0.34658748869506817
39.47974000000001,-0.34566
39.479690000000005,-0.34568000000000004
39.479670000000006,-0.34565
39.47963,-0.34564
39.47959,-0.34552000000000005
39.4788900004954,-0.3458600034214644
39.478190000000005,-0.3462
39.47739500053414,-0.34654000386907424
39.476600000000005,-0.34688
39.47614999999934,-0.3470600012201563
39.4757,-0.34724000000000005
39.47501500032585,-0.3475350029249189
39.47433,-0.34783000000000003
39.474320000000006,-0.34784000000000004
39.474230000000006,-0.34794
39.4742,-0.34806000000000004
39.4742,-0.34835000000000005
39.47444750900357,-0.3491874910358292
39.474695011999806,-0.35002498803081256
39.4749425089886,-0.3508624909849004
39.475190000000005,-0.3517
39.475350000000006,-0.35203
39.47551,-0.35221
39.47558,-0.35234000000000004
39.475590000000004,-0.35242
39.47558,-0.35255000000000003
39.47554,-0.35264
39.475590000000004,-0.35314
39.47587000370847,-0.35406499642321393
39.476150000000004,-0.35499
39.47627000000001,-0.35522000000000004
39.47639,-0.35526
39.47652,-0.35536
39.476620000000004,-0.35537
39.47681,-0.35532
39.47738666739156,-0.35504000461652163
39.47796333411164,-0.35476000459064727
39.47854,-0.35448
39.47909000000001,-0.35414
39.47937,-0.35391
39.47952,-0.35375
39.479865000742684,-0.35335000191740457
39.48021000000001,-0.35295000000000004
39.48044,-0.35263000000000005
39.48095,-0.35181
39.48095,-0.3518
39.481300000000005,-0.35189000000000004
39.481660000000005,-0.35196000000000005
39.48248,-0.35152000000000005
39.48331000089593,-0.3517249877659293
39.484140001431925,-0.3519299804247509
39.484970001607984,-0.3521349779767239
39.485800001424074,-0.3523399804221075
39.48663000088018,-0.3525449877611608
39.487460000000006,-0.35275
39.4876,-0.35282
39.487770000000005,-0.35299
39.48781,-0.35319
39.48785,-0.35326
39.48796,-0.35337
39.48803,-0.35340000000000005
39.48814,-0.35341
39.488240000000005,-0.35338
39.488310000000006,-0.35332
39.48836,-0.35325
39.48854,-0.35325
39.488580000000006,-0.35326
39.489303335812366,-0.3537966555097353
39.490026669157785,-0.35433332218517105
39.490750000000006,-0.35487
39.490750000000006,-0.35488000000000003
39.49147000362423,-0.35541248344235526
39.492190004819655,-0.3559449779134187
39.49291000358619,-0.3564774834136642
39.49363,-0.35701000000000005
39.49376,-0.35723000000000005
39.49376,-0.35722000000000004
39.4938,-0.35744000000000004
39.49378,-0.35769
39.493840000000006,-0.35796000000000006
39.49372,-0.35824
39.493375001519595,-0.35884500308661754
39.493030000000005,-0.35945000000000005
39.493030000000005,-0.35946
39.492560000000005,-0.36028000000000004
39.49237,-0.36057000000000006
39.491890000000005,-0.3612
39.491890000000005,-0.36122000000000004
39.491600000000005,-0.36163
39.49118,-0.36237
39.490680000000005,-0.36324
39.490680000000005,-0.36323000000000005
39.490390000000005,-0.36374
39.49029,-0.36373000000000005
39.49009,-0.36359
39.490010000000005,-0.36357
39.48993,-0.36362000000000005
39.48991,-0.36349000000000004
39.48960500427648,-0.3624899955925918
39.4893,-0.36149000000000003
39.48873000064343,-0.36177000460440517
39.48816000061531,-0.362050004618162
39.487590000000004,-0.36233000000000004
39.48688500064562,-0.3627050037788325
39.486180000000004,-0.36308
39.485645000431184,-0.363350002017156
39.485110000000006,-0.36362000000000005
39.48453000000001,-0.36389000000000005
39.48443,-0.36391
39.48413,-0.36406000000000005
39.48340000279448,-0.3644216856508193
39.482670004468496,-0.3647833637088079
39.48194000502208,-0.3651450341743109
39.481210004455335,-0.365506697047673
39.480480002768275,-0.3658683523292391
39.47975,-0.36623000000000006
39.47913333400603,-0.36650333816533465
39.478516667372126,-0.36677667148408005
39.477900000000005,-0.36705000000000004
39.477520000000005,-0.36714
39.477360000000004,-0.36713
39.477000000000004,-0.36703
39.4769,-0.36701
39.47664,-0.36701
39.47659,-0.36704000000000003
39.47646,-0.36698000000000003
39.47570223510917,-0.36636661321948444
39.47494446699592,-0.3657532398018974
39.47418669566041,-0.3651398797466444
39.47342892110279,-0.36452653305313104
39.47267114332323,-0.36391319972076297
39.47191336232189,-0.3632998797489459
39.47115557809892,-0.36268657313708547
39.47039779065447,-0.36207327988458743
39.469640000000005,-0.36146
39.4696,-0.36135
39.46951000000001,-0.36131
39.46931,-0.36113
39.469240000000006,-0.36106000000000005
39.469240000000006,-0.36103
39.469060000000006,-0.36043000000000003
39.468790000000006,-0.36011000000000004
39.46876,-0.35994000000000004
39.46898,-0.35960000000000003
39.469295000978455,-0.3591650017370883
39.46961,-0.35873000000000005
39.469910000000006,-0.35850000000000004
39.47064000044927,-0.358140003829194
39.47137,-0.35778000000000004
39.4720050004955,-0.35745500294414234
39.472640000000006,-0.35713
39.47334000100819,-0.35679000683314777
39.4740400010263,-0.35645000682445427
39.474740000000004,-0.35611000000000004
39.475315000334334,-0.3558500021287509
39.47589,-0.35559
39.47592,-0.35543
39.476020000000005,-0.3553
39.47599,-0.35509
39.47587,-0.35467000000000004
39.47561000324706,-0.35379999676738566
39.475350000000006,-0.35293
39.47523,-0.35272000000000003
39.475150000000006,-0.35263000000000005
39.47511,-0.35249
39.47513,-0.35234000000000004
39.475030000000004,-0.3517
39.47470667652339,-0.35062665665512055
39.4743833431796,-0.34955332328728067
39.47406,-0.34848
39.47404,-0.34842
39.47392000000001,-0.34821
39.47381,-0.34815
39.47374000000001,-0.34805
39.4737,-0.34797
39.47366,-0.34767000000000003
39.47352,-0.34739000000000003
39.4732250043522,-0.3463799956616903
39.472930000000005,-0.34537
39.47264502777063,-0.3444074724009562
39.47236004760645,-0.3434449526870513
39.47207505950762,-0.3424824408583599
39.47179006347428,-0.34151993691495736
39.471505059506576,-0.34055744085691847
39.47122004760465,-0.3395949526843184
39.47093502776866,-0.338632472397232
39.470650000000006,-0.33767
39.470650000000006,-0.33765
39.47115,-0.33746000000000004
39.471443037316426,-0.33844396270199767
39.47173606634065,-0.3394279336923441
39.47202908707249,-0.34041191297096096
39.472322099511814,-0.3413959005377699
39.47261510365845,-0.3423798963926927
39.472908099512246,-0.3433639005356508
39.47320108707306,-0.34434791296656575
39.473494066340706,-0.3453319336853593
39.47378703731505,-0.3463159626919529
39.47408,-0.34730000000000005
39.474320000000006,-0.34755
39.475084288710896,-0.3472085939348734
39.475848576423466,-0.34686718036803843
39.47661286313766,-0.34652575929913604
39.47737714885342,-0.34618433072780735
39.47814143357072,-0.3458428946536932
39.47890571728949,-0.34550145107643476
39.479670000000006,-0.34516
39.4794075105375,-0.3442549898052648
39.47914501405985,-0.34334998644119963
39.47888251056717,-0.34244498990787153
39.47862000000001,-0.34154
39.47833751222547,-0.3405649881629111
39.47805501630866,-0.3395899842452045
39.477772512249715,-0.3386149882469644
39.47749,-0.33764000000000005
39.477232510341686,-0.3367424900084916
39.47697501378413,-0.3358449866615013
39.476717510327425,-0.3349474899590972
39.47646,-0.33405
39.476400000000005,-0.33387
39.47632,-0.33377
39.47621,-0.33368000000000003
39.47614,-0.33358000000000004
39.4761,-0.33346000000000003
39.4761,-0.33332
39.476150000000004,-0.33314000000000005
39.476150000000004,-0.33294
39.475847514358364,-0.33188248617334576
39.47554501913836,-0.33082498154344636
39.4752425143402,-0.32976748611041407
39.474940000000004,-0.32871
39.474680000000006,-0.32791000000000003
39.47458,-0.32779
39.474560000000004,-0.32778
39.4741,-0.32787000000000005
39.47324100062288,-0.3279970141117614
39.472382001107604,-0.32812402508707517
39.47152300145415,-0.32825103292611396
39.470664001662556,-0.3283780376290508
39.4698050017328,-0.32850503919605817
39.46894600166493,-0.3286320376273089
39.46808700145892,-0.32875903292297576
39.46722800111478,-0.32888602508323134
39.46636900063253,-0.32901301410824846
39.46551,-0.32914000000000004
39.46471333341786,-0.3292600027532455
39.46391666671241,-0.3293800027590417
39.46312,-0.3295
39.463060000000006,-0.3296
39.462970000000006,-0.32963000000000003
39.462860000000006,-0.32965000000000005
39.46276,-0.32978
39.462480000000006,-0.33029000000000003
39.462210000000006,-0.33065
39.46164,-0.33127
39.46118666901527,-0.33178667332583545
39.460733335744386,-0.3323033399212526
39.460280000000004,-0.33282
39.46009,-0.33292000000000005
39.460060000000006,-0.33293
39.46007,-0.33304
39.46029,-0.33379000000000003
39.46057801571832,-0.3347479841402196
39.46086602357708,-0.3357059762086159
39.46115402357616,-0.33666397620511934
39.461442015715384,-0.3376219841296603
39.46173,-0.33858000000000005
39.46177,-0.33875000000000005
39.46208114871722,-0.3397977403026041
39.462392288033,-0.3408454899731289
39.462703417947196,-0.34189324901147866
39.46301453845961,-0.3429410174175578
39.46332564957005,-0.34398879519127057
39.46363675127832,-0.3450365823325215
39.46394784358425,-0.3460843788412147
39.46425892648763,-0.34713218471725443
39.46457,-0.34818000000000005
39.46487878233938,-0.34921871772856805
39.46518755543839,-0.3502574446746712
39.46549631929686,-0.35129618083821657
39.46580507391459,-0.3523349262191114
39.46611381929141,-0.3533736808172629
39.46642255542714,-0.35441244463257815
39.46673128232158,-0.3554512176649642
39.467040000000004,-0.35649000000000003
39.46644500034047,-0.3567850025382961
39.46585,-0.35708
39.465276667324474,-0.3573600046202487
39.464703333977496,-0.3576400046268532
39.464130000000004,-0.35792
39.46412,-0.35792
39.46392,-0.35802
39.46365,-0.35812000000000005
39.46351000000001,-0.35829000000000005
39.463550000000005,-0.3587
39.463800000000006,-0.35885
39.4643,-0.35895000000000005
39.46482500031068,-0.3592099980490813
39.46535,-0.35947
39.46605750146428,-0.3598049897929624
39.46676500196746,-0.360139986397548
39.46747250150951,-0.36047498981405757
39.468180000000004,-0.36081
39.46817,-0.36081
39.468360000000004,-0.36094000000000004
39.46835,-0.36094000000000004
39.46847,-0.36117000000000005
39.46862,-0.36133000000000004
39.46907,-0.36128000000000005
39.46933000000001,-0.36144000000000004
39.46942000000001,-0.36150000000000004
39.46945,-0.36157
39.46951000000001,-0.36160000000000003
39.46958,-0.36158
39.47028890015429,-0.3621532866050247
39.470997797493716,-0.3627265848919464
39.47170669201814,-0.36329989486125136
39.472415583727425,-0.3638732165134257
39.473124472621464,-0.3644465498489557
39.47383335870012,-0.36501989486832753
39.47454224196324,-0.36559325157202766
39.47525112241075,-0.36616661996054234
39.47596,-0.36674
39.47641,-0.36711000000000005
39.47654,-0.36726000000000003
39.476560000000006,-0.3673
39.47663,-0.36735
39.47664,-0.36736
39.47711,-0.36778000000000005
39.47719,-0.36834000000000006
39.477270000000004,-0.36851
39.47769333727806,-0.36917999200306173
39.47811667071132,-0.36984999216112646
39.47854,-0.37052
39.478910000000006,-0.37131000000000003
39.479130000000005,-0.37157
39.4797,-0.37211000000000005
39.48006,-0.3729
39.4802,-0.37314
39.48061500140851,-0.3737299963627279
39.481030000000004,-0.37432000000000004
39.48138,-0.3748
39.48163,-0.37511000000000005
39.48185,-0.37548000000000004
39.48226500247638,-0.3762449953800742
39.48268,-0.37701
39.48274,-0.37720000000000004
39.48279500205471,-0.3778949992744425
39.482850000000006,-0.37859000000000004
39.4829,-0.37939
39.48293,-0.38041
39.48297,-0.38071000000000005
39.482820000000004,-0.38149000000000005
39.48274,-0.38171000000000005
39.48266,-0.38210000000000005
39.482420000000005,-0.38269000000000003
39.482165001493364,-0.3832850022347467
39.481910000000006,-0.38388000000000005
39.48178,-0.38413
39.481640000000006,-0.38406
39.481030000880736,-0.38362999629138617
39.48042,-0.38320000000000004
39.480380000000004,-0.38311
39.480380000000004,-0.38295
39.48049,-0.38283
39.480610000000006,-0.38262
39.480875002453125,-0.38185500306817066
39.48114,-0.38109000000000004
39.48118,-0.38095
39.48122,-0.38068
39.48122,-0.38046
39.48113,-0.37989
39.480990000000006,-0.37912
39.480850000000004,-0.37862
39.48059000000001,-0.37800000000000006
39.48011500299733,-0.3771749945092298
39.47964,-0.37635
39.479510000000005,-0.37607
39.479290000000006,-0.37551
39.47892,-0.37470000000000003
39.47862000220998,-0.37397999687046807
39.478320000000004,-0.37326000000000004
39.477903337210336,-0.3725899920250906
39.47748667057579,-0.37191999207683707
39.477070000000005,-0.37125
39.476850000000006,-0.37098000000000003
39.47617,-0.37025
39.475860000000004,-0.36999000000000004
39.475500000000004,-0.36986
39.475190000000005,-0.36978000000000005
39.47470500001126,-0.36979000006949275
39.47422,-0.3698
39.47411,-0.36984000000000006
39.47373,-0.36985
39.472970000000004,-0.37001
39.472750000000005,-0.37007
39.47272,-0.37012
39.4727,-0.37021000000000004
39.472905013236854,-0.3712249910348835
39.473110017650214,-0.3722399880515327
39.47331501323995,-0.373254991049769
39.47352,-0.37427000000000005
39.473490000000005,-0.3743
39.47345,-0.37431000000000003
39.473200000000006,-0.37431000000000003
39.472820000000006,-0.3744
39.472750000000005,-0.37446
39.472570000000005,-0.37446
39.47185,-0.37431000000000003
39.47123999991238,-0.3742449994188585
39.47063,-0.37418
39.47055,-0.37417000000000006
39.47048,-0.37408
39.47041,-0.37434
39.47039,-0.37462
39.47039,-0.37465000000000004
39.47033500152111,-0.37525000069800407
39.47028,-0.37585
39.46997,-0.37593000000000004
39.469660000000005,-0.37585
39.46965,-0.37585
39.46941,-0.37587000000000004
39.46934,-0.37601
39.46934,-0.37602
39.46932,-0.37666000000000005
39.469350000000006,-0.37694000000000005
39.46958000277229,-0.3777399974656052
39.46981,-0.37854000000000004
39.469680000000004,-0.37865000000000004
39.469270000393315,-0.37895000176193006
39.46886000000001,-0.37925000000000003
39.468920000000004,-0.37921000000000005
39.468340000000005,-0.37962
39.4682,-0.37978
39.468270000000004,-0.38011
39.46847,-0.38070000000000004
39.46882,-0.3815
39.46932667016441,-0.3821399906664465
39.469833336820834,-0.3827799906533823
39.47034,-0.38342000000000004
39.47036000000001,-0.38349000000000005
39.47035000156673,-0.38409500012918235
39.47034,-0.38470000000000004
39.47039,-0.38487000000000005
39.47080000024375,-0.3851849980046099
39.471210000000006,-0.3855
39.47198,-0.38602000000000003
39.4727250035464,-0.38654748303399444
39.47347000470972,-0.38707497736494306
39.47421500348983,-0.3876024829933509
39.47496,-0.38813000000000003
39.474940000000004,-0.38817
39.47570501017158,-0.3887524551591122
39.4764700174374,-0.3893349231288478
39.47723502179735,-0.3899174039097883
39.47800002325127,-0.39049989750251546
39.47876502179903,-0.39108240390761084
39.479530017440474,-0.3916649231256565
39.48029501017546,-0.39224745515723397
39.48106000000001,-0.39283
39.481030000000004,-0.39339
39.48105,-0.39336000000000004
39.481010000000005,-0.39354000000000006
39.48071500190509,-0.3942050027952418
39.48042,-0.39487000000000005
39.48044,-0.39482000000000006
39.48005201424541,-0.3957320203558965
39.47966402136656,-0.39664403053699904
39.479276021363646,-0.39755603054337474
39.47888801423684,-0.39846802037509066
39.478500000000004,-0.39938
39.478350000000006,-0.39989
39.47834,-0.40009000000000006
39.47836667192171,-0.40087333271608105
39.47839333858782,-0.4016566660328315
39.47842,-0.40244
39.478480000000005,-0.40346000000000004
39.478530000000006,-0.4046
39.47835000335308,-0.4054850022956291
39.478170000000006,-0.40637
39.478120000000004,-0.40649
39.4775600002374,-0.4063699990715965
39.477000000000004,-0.40625000000000006
39.47629000011246,-0.4060899983676092
39.47558,-0.40593
39.4750299999734,-0.4058399992784273
39.47448,-0.40575000000000006
39.47384500008466,-0.4056149987691947
39.47321,-0.40548
39.47261,-0.40539000000000003
39.47245,-0.40543
39.47231,-0.40543
39.471435000119804,-0.40524999773239145
39.470560000000006,-0.40507000000000004
39.47043,-0.40512000000000004
39.470400000000005,-0.40515
39.46997,-0.40530000000000005
39.46951500000976,-0.40542000079838997
39.469060000000006,-0.40554
39.468485000103584,-0.4057350016314732
39.46791,-0.40593
39.46743,-0.40584000000000003
39.467090000000006,-0.40571
39.46631000009113,-0.40562249705693165
39.46553000011668,-0.4055349960754333
39.464750000076656,-0.4054474970554069
39.46397,-0.40536000000000005
39.46374,-0.40535000000000004
39.46361,-0.40528000000000003
39.46351000000001,-0.40528000000000003
39.463420000000006,-0.40532
39.462970000000006,-0.40529000000000004
39.46276,-0.40522
39.46219500055665,-0.40486499712880963
39.46163000000001,-0.40451000000000004
39.46089000257906,-0.4040624857308281
39.46015000344303,-0.40361498097735615
39.45941000259202,-0.4031674857391534
39.458670000000005,-0.40272
39.45859,-0.40247000000000005
39.45866,-0.40190000000000003
39.45928167650885,-0.40122169696893517
39.45990334907741,-0.4005433818214695
39.46052501770551,-0.3998650545571954
39.46114668239301,-0.3991867151757054
39.461768343139724,-0.39850836367659187
39.462390000000006,-0.39783
39.462390000000006,-0.39782
39.463035002053665,-0.3971150066152906
39.463680000000004,-0.39641000000000004
39.464000000000006,-0.39603000000000005
39.464605001829206,-0.39537000577702863
39.465210000000006,-0.39471
39.46538,-0.3945
39.46600000176895,-0.3938400059827875
39.466620000000006,-0.39318000000000003
39.467035000420836,-0.3928900016870755
39.46745000000001,-0.3926
39.46728001720066,-0.3915979902275349
39.4671100258025,-0.39059598535052775
39.46694002580559,-0.3895939853691727
39.46677001721005,-0.38859199028366376
39.4666,-0.38759000000000005
39.466400018667755,-0.38654598799037426
39.46620002800074,-0.3855019819813766
39.466000027999094,-0.38445798197320996
39.46580001866294,-0.3834139879660773
39.4656,-0.38237000000000004
39.46566,-0.38203000000000004
39.465770000000006,-0.38174
39.46582,-0.38165000000000004
39.46613,-0.38137000000000004
39.46678500104514,-0.380860004853897
39.46744,-0.38035
39.46745000000001,-0.38034
39.468070000000004,-0.37986000000000003
39.4682,-0.37978
39.468180000000004,-0.37961000000000006
39.467940000000006,-0.37879
39.46769500496446,-0.3777099960638297
39.46745000000001,-0.37663
39.467300001468566,-0.376039998641328
39.467150000000004,-0.37545
39.467110000000005,-0.37520000000000003
39.46712,-0.37504000000000004
39.46714,-0.37485
39.4673,-0.37457
39.4673,-0.37453000000000003
39.46734,-0.37448000000000004
39.467330000000004,-0.37444000000000005
39.467780000000005,-0.37379
39.46781,-0.37371000000000004
39.467870000000005,-0.37368
39.468410000000006,-0.37288000000000004
39.468990000000005,-0.37207
39.469030000000004,-0.37198000000000003
39.4693800010292,-0.37150000235607583
39.469730000000006,-0.37102
39.46997,-0.37070000000000003
39.47036000000001,-0.37023
39.47082000211659,-0.36973000663806105
39.47128000209204,-0.36923000666481876
39.471740000000004,-0.36873000000000006
39.47178,-0.36864
39.47173,-0.36847
39.471740000000004,-0.36817000000000005
39.47173,-0.36809000000000003
39.471810000000005,-0.36807
39.471740000000004,-0.36782000000000004
39.47144,-0.3672
39.47103000306311,-0.36634999492718967
39.470620000000004,-0.36550000000000005
39.47061,-0.36550000000000005
39.47054,-0.36529
39.47043,-0.36507
39.47043,-0.36506000000000005
39.470240000000004,-0.36493000000000003
39.469950000000004,-0.36476000000000003
39.469445000573124,-0.3644249976300435
39.46894,-0.36409
39.46867,-0.36388000000000004
39.46800000149404,-0.36346332531400416
39.46733000150118,-0.3630466586518959
39.466660000000005,-0.36263
39.466185000509796,-0.36231499790617283
39.46571,-0.36200000000000004
39.46521000032976,-0.36170499785518345
39.464710000000004,-0.36141
39.46403500038413,-0.361154997566659
39.46336,-0.36090000000000005
39.46293,-0.36076
39.462180000000004,-0.36045000000000005
39.46193,-0.36032000000000003
39.46128,-0.35991
39.460713335031386,-0.3594699928666412
39.460146668404754,-0.3590299928978208
39.45958,-0.35859
39.459540000000004,-0.35853
39.45951,-0.35843
39.45947,-0.35826
39.45933,-0.35791
39.45908,-0.35685000000000006
39.459010000000006,-0.35657000000000005
39.4589,-0.35649000000000003
39.458850000000005,-0.35643
39.45872000000001,-0.35641
39.458580000000005,-0.35588000000000003
39.458310000000004,-0.35514
39.458130000000004,-0.35483000000000003
39.457600000000006,-0.35396000000000005
